Dates,US0001M Index,US0003M Index,BP0003M Index,BP0001M Index,US0006M Index,BP0006M Index
7/11/2001,3.83,3.76,5.25813,5.25,3.7925,5.31688
7/12/2001,3.83,3.77,5.25875,5.24625,3.82,5.32656
7/13/2001,3.82875,3.75875,5.24625,5.18469,3.7975,5.32531
7/16/2001,3.83,3.76,5.25125,5.2325,3.80625,5.33422
7/17/2001,3.82875,3.76,5.2475,5.18281,3.805,5.33547
7/18/2001,3.82875,3.76,5.23375,5.14266,3.80375,5.3375
7/19/2001,3.81,3.71,5.22469,5.12375,3.73438,5.31969
7/20/2001,3.80125,3.70875,5.23,5.13688,3.72938,5.31656
7/23/2001,3.7925,3.7,5.23375,5.21219,3.72125,5.31
7/24/2001,3.79375,3.7,5.2375,5.235,3.72,5.3075
7/25/2001,3.79,3.7,5.245,5.23125,3.72125,5.305
7/26/2001,3.78375,3.705,5.24625,5.2375,3.73,5.3075
7/27/2001,3.775,3.69625,5.24,5.23109,3.71625,5.28016
7/30/2001,3.76,3.67875,5.24125,5.24,3.69813,5.2625
7/31/2001,3.75,3.67,5.24625,5.25125,3.68875,5.25625
8/1/2001,3.74,3.65625,5.25,5.2475,3.66875,5.25875
8/2/2001,3.73,3.65,5.25,5.24625,3.66,5.26375
8/3/2001,3.73,3.65625,5.05875,5.06688,3.66625,5.06906
8/6/2001,3.72,3.65,5.03422,5.06344,3.66,5.03547
8/7/2001,3.71,3.64375,4.9975,4.95266,3.655,5.005
8/8/2001,3.70625,3.6375,4.9925,4.92719,3.66,5
8/9/2001,3.6725,3.595,4.9575,4.92469,3.6,4.96625
8/10/2001,3.66,3.58875,4.9475,4.92594,3.59,4.95234
8/13/2001,3.64,3.57,4.93844,4.91531,3.56938,4.94094
8/14/2001,3.63,3.56,4.93344,4.9175,3.56,4.94125
8/15/2001,3.62,3.56,4.94875,4.93094,3.56313,4.97609
8/16/2001,3.61,3.56125,4.96094,4.9325,3.58063,4.99375
8/17/2001,3.6,3.5475,4.96109,4.93,3.56,4.99375
8/20/2001,3.58,3.52875,4.955,4.93594,3.5275,4.97719
8/21/2001,3.58,3.5275,4.95734,4.93688,3.5375,4.9825
8/22/2001,3.5775,3.5125,4.96219,4.93656,3.5125,4.985
8/23/2001,3.58,3.5125,4.97875,5.0025,3.51625,4.99875
8/24/2001,3.58,3.5175,4.99625,5.03781,3.52,5.0025
8/27/2001,3.58,3.5175,4.99625,5.03781,3.52,5.0025
8/28/2001,3.58,3.525,4.98375,4.98359,3.52875,5
8/29/2001,3.58,3.5,4.975,4.97484,3.495,4.9825
8/30/2001,3.58375,3.49,4.9525,4.92547,3.48,4.96106
8/31/2001,3.58125,3.4625,4.93375,4.89078,3.4525,4.94094
9/3/2001,3.57875,3.46563,4.92594,4.89375,3.46,4.93563
9/4/2001,3.5725,3.46625,4.91406,4.88,3.465,4.92375
9/5/2001,3.58,3.52,4.91703,4.88063,3.55,4.95
9/6/2001,3.57688,3.52,4.89,4.8625,3.54,4.91406
9/7/2001,3.57,3.48625,4.8925,4.91109,3.4875,4.89375
9/10/2001,3.50125,3.36,4.87563,4.9475,3.3225,4.84547
9/11/2001,3.49,3.36,4.88563,4.96859,3.34,4.86938
9/12/2001,3.50125,3.15625,4.80172,4.97484,3.09375,4.68078
9/13/2001,3.4875,3.15,4.8025,4.97,3.09,4.69969
9/14/2001,3.49625,3.15,4.79641,4.96859,3.08,4.68375
9/17/2001,3.38375,3.11,4.78031,4.955,3.03,4.64953
9/18/2001,3.0575,2.965,4.72109,4.84844,2.89375,4.59625
9/19/2001,2.785,2.78313,4.67844,4.74,2.7425,4.58672
9/20/2001,2.61375,2.6025,4.56625,4.64313,2.59375,4.5275
9/21/2001,2.66125,2.615,4.53016,4.61938,2.585,4.5
9/24/2001,2.64375,2.6,4.53125,4.66203,2.57625,4.48375
9/25/2001,2.66625,2.6,4.5125,4.65906,2.565,4.46375
9/26/2001,2.66375,2.59125,4.51625,4.65281,2.55125,4.465
9/27/2001,2.63875,2.6,4.525,4.68938,2.53375,4.47234
9/28/2001,2.63,2.59,4.52656,4.69875,2.5225,4.47875
10/1/2001,2.6375,2.6,4.53781,4.7125,2.54,4.49625
10/2/2001,2.6375,2.5925,4.54,4.70375,2.53,4.5
10/3/2001,2.58875,2.5,4.50625,4.59875,2.415,4.45844
10/4/2001,2.58,2.5,4.49875,4.55938,2.42375,4.4575
10/5/2001,2.5625,2.48125,4.475,4.5425,2.3925,4.44219
10/8/2001,2.54125,2.44,4.46484,4.54266,2.33375,4.43625
10/9/2001,2.53125,2.43125,4.44969,4.49375,2.34,4.43719
10/10/2001,2.53125,2.43,4.46609,4.495,2.35875,4.46109
10/11/2001,2.525,2.43,4.47,4.49375,2.37125,4.46359
10/12/2001,2.52938,2.45625,4.4775,4.505,2.4225,4.46875
10/15/2001,2.5175,2.43125,4.47484,4.50625,2.38,4.45625
10/16/2001,2.51,2.42,4.4725,4.48875,2.36,4.45375
10/17/2001,2.50125,2.41,4.43844,4.4575,2.36,4.41625
10/18/2001,2.4625,2.39,4.42875,4.465,2.3525,4.40453
10/19/2001,2.445,2.36625,4.425,4.49625,2.32125,4.38313
10/22/2001,2.42625,2.3525,4.4175,4.52375,2.315,4.36563
10/23/2001,2.42,2.35,4.42125,4.54266,2.32125,4.36234
10/24/2001,2.4075,2.33,4.40125,4.49625,2.30125,4.33656
10/25/2001,2.37625,2.31,4.34547,4.44094,2.27,4.27891
10/26/2001,2.35375,2.28,4.33047,4.44219,2.2325,4.26375
10/29/2001,2.3425,2.27,4.31625,4.42938,2.22,4.2475
10/30/2001,2.32,2.23,4.27,4.38063,2.17125,4.21875
10/31/2001,2.2875,2.2,4.22125,4.25375,2.14625,4.17875
11/1/2001,2.28,2.21,4.19625,4.23,2.1675,4.145
11/2/2001,2.27,2.2,4.19125,4.24,2.16,4.14125
11/5/2001,2.22,2.165,4.13438,4.14828,2.12,4.09125
11/6/2001,2.19,2.135,4.1075,4.13063,2.09,4.05531
11/7/2001,2.09063,2,4.04781,4.11625,1.94625,3.9875
11/8/2001,2.09,1.99875,4.05625,4.1275,1.9475,3.98625
11/9/2001,2.09125,2.01625,3.91125,3.92344,1.97,3.87813
11/12/2001,2.09,2.025,3.90703,3.93125,1.99,3.87188
11/13/2001,2.08,2.01125,3.88625,3.90406,1.97375,3.85094
11/14/2001,2.08125,2.02125,3.91875,3.90875,2.00125,3.925
11/15/2001,2.1,2.1,3.94813,3.92844,2.105,4.00625
11/16/2001,2.1025,2.13875,3.99375,3.97625,2.17,4.0425
11/19/2001,2.10375,2.15,3.9875,3.9675,2.19,4.0175
11/20/2001,2.09,2.11313,3.93719,3.88688,2.14188,3.95859
11/21/2001,2.1,2.13,3.925,3.85172,2.18375,3.95734
11/22/2001,2.1075,2.1625,3.93938,3.86047,2.24625,3.97875
11/23/2001,2.10875,2.15625,3.94063,3.86,2.2225,3.99
11/26/2001,2.10813,2.15563,3.94313,3.86,2.22125,3.9925
11/27/2001,2.11,2.1675,3.96469,3.89203,2.24,4.02
11/28/2001,2.08,2.09625,3.96859,3.93688,2.12875,4.02
11/29/2001,2.14375,2.08125,4,4.00125,2.0975,4.03516
11/30/2001,2.11875,2.03188,4.02375,4.02625,2.03,4.03141
12/3/2001,2.10625,2.0075,4.01875,4.07906,2.00125,4.0025
12/4/2001,2.09125,2,3.99875,3.99375,2,3.9975
12/5/2001,2.04375,1.98125,3.9975,4,1.99875,3.995
12/6/2001,2.0425,2.02,4.03641,4.03516,2.10625,4.07313
12/7/2001,2.0225,2.00375,4.03923,4.03282,2.08625,4.08625
12/10/2001,1.94125,1.93,4.03281,4.03016,1.98375,4.06563
12/11/2001,1.92,1.9,4.025,4.02375,1.93,4.03298
12/12/2001,1.8975,1.86313,4.02781,4.04641,1.90875,4.02798
12/13/2001,1.89563,1.87,4.03657,4.05,1.9175,4.045
12/14/2001,1.91,1.895,4.05875,4.06188,1.96,4.08
12/17/2001,1.92,1.90125,4.05375,4.04641,1.99563,4.0775
12/18/2001,1.9325,1.91,4.04641,4.04016,1.99688,4.065
12/19/2001,1.93125,1.9025,4.06,4.06563,1.98,4.06563
12/20/2001,1.93125,1.9025,4.06,4.06313,1.98,4.06563
12/21/2001,1.93,1.9,4.06313,4.08281,1.98,4.07375
12/24/2001,1.92563,1.90375,4.07031,4.09344,1.9825,4.09469
12/25/2001,1.92563,1.90375,4.07031,4.09344,1.9825,4.09469
12/26/2001,1.92563,1.90375,4.07031,4.09344,1.9825,4.09469
12/27/2001,1.93,1.90875,4.09344,4.14703,2.0075,4.1275
12/28/2001,1.87375,1.88125,4.09719,4.14156,1.98125,4.12563
12/31/2001,1.87375,1.88125,4.10625,4.14781,1.98125,4.13625
1/1/2002,1.87375,1.88125,4.10625,4.14781,1.98125,4.13625
1/2/2002,1.86,1.86375,4.06383,4.05938,1.9625,4.10172
1/3/2002,1.86625,1.87563,4.0275,3.98875,2,4.07656
1/4/2002,1.86,1.87,4.03391,3.97734,1.9825,4.09797
1/7/2002,1.8525,1.87,4.06313,4.03031,1.98,4.17469
1/8/2002,1.84,1.8425,4.06188,4.03406,1.9325,4.16656
1/9/2002,1.84,1.84375,4.08718,4.06094,1.9425,4.21468
1/10/2002,1.83,1.83125,4.06188,4.0075,1.935,4.19719
1/11/2002,1.82,1.82688,4.06188,4.005,1.9275,4.20234
1/14/2002,1.74125,1.72375,4.04266,4.03141,1.79125,4.14875
1/15/2002,1.74,1.72375,4.045,4.04125,1.8,4.14875
1/16/2002,1.73125,1.71563,4.0475,4.03391,1.79063,4.12938
1/17/2002,1.73875,1.74,4.03032,4.0025,1.84,4.10875
1/18/2002,1.75,1.77,4.03266,4.00875,1.88125,4.105
1/21/2002,1.76125,1.79625,4.02266,3.99,1.91625,4.09672
1/22/2002,1.76125,1.8,4.03173,4.0125,1.9225,4.115
1/23/2002,1.76,1.8,4.03032,3.99875,1.9225,4.11688
1/24/2002,1.77,1.81,4.0157,3.96344,1.94,4.10875
1/25/2002,1.8275,1.87,4.03032,3.95875,2.02,4.165
1/28/2002,1.83,1.87,4.03782,3.9825,2.0225,4.17813
1/29/2002,1.83,1.87,4.03657,3.99125,2.02,4.1725
1/30/2002,1.83,1.86,4.0475,4.02907,1.98875,4.16579
1/31/2002,1.8475,1.88,4.0575,4.03298,2.03375,4.18094
2/1/2002,1.86,1.92,4.06188,4.04141,2.08375,4.19219
2/4/2002,1.85,1.90875,4.05813,4.03407,2.04375,4.16704
2/5/2002,1.84125,1.9,4.04407,4.03532,2.02,4.13313
2/6/2002,1.84,1.9,4.05125,4.05375,2.02,4.13625
2/7/2002,1.84,1.9,4.04,3.98875,2.01,4.135
2/8/2002,1.84,1.9,4.04032,3.97875,2.02125,4.15157
2/11/2002,1.8375,1.8925,4.05,4.02375,2.00375,4.15781
2/12/2002,1.84,1.89,4.07063,4.01,2,4.25375
2/13/2002,1.8475,1.9,4.05781,3.95219,2.0275,4.24875
2/14/2002,1.85,1.91,4.04532,3.94719,2.055,4.24375
2/15/2002,1.85,1.91,4.04602,3.94469,2.06,4.235
2/18/2002,1.85,1.90375,4.0575,3.99375,2.03188,4.2475
2/19/2002,1.85,1.90125,4.0475,4,2.03,4.20969
2/20/2002,1.85,1.9025,4.0475,3.9975,2.04,4.21469
2/21/2002,1.85,1.91,4.04875,4.00125,2.05,4.19188
2/22/2002,1.85,1.90125,4.05406,4.06,2.035,4.17938
2/25/2002,1.85,1.90125,4.06,4.07625,2.04,4.18563
2/26/2002,1.85,1.90125,4.06156,4.06875,2.05,4.1975
2/27/2002,1.87,1.91125,4.055,4.02516,2.06,4.19344
2/28/2002,1.87,1.9,4.05625,4.03016,2.03,4.18188
3/1/2002,1.87,1.90125,4.055,4.04625,2.04,4.18813
3/4/2002,1.88,1.92,4.075,4.07375,2.09063,4.245
3/5/2002,1.88,1.92,4.07875,4.075,2.09,4.24375
3/6/2002,1.88,1.92,4.075,4.04141,2.09,4.2475
3/7/2002,1.88,1.92125,4.0725,4.03891,2.1,4.2525
3/8/2002,1.9,1.96,4.08672,4.04516,2.18375,4.30938
3/11/2002,1.9,2,4.09298,4.06188,2.22938,4.31156
3/12/2002,1.9,2,4.09594,4.05875,2.23,4.31313
3/13/2002,1.9,2,4.10048,4.055,2.24625,4.32625
3/14/2002,1.9,1.99,4.10548,4.05375,2.21875,4.31938
3/15/2002,1.9,2.01,4.11125,4.07625,2.28125,4.33969
3/18/2002,1.90125,2.01,4.13875,4.0975,2.28,4.33672
3/19/2002,1.9,2.01,4.14875,4.09922,2.29625,4.31906
3/20/2002,1.9,1.99375,4.15406,4.1125,2.25,4.31156
3/21/2002,1.9,2.01875,4.17625,4.09594,2.33,4.39
3/22/2002,1.9,2.03,4.18813,4.1325,2.34,4.39625
3/25/2002,1.9,2.0375,4.21469,4.16078,2.36,4.42594
3/26/2002,1.90875,2.0475,4.20984,4.1025,2.37875,4.42938
3/27/2002,1.88375,2.0375,4.18813,4.02375,2.34125,4.40406
3/28/2002,1.87875,2.03,4.18688,4.02,2.33,4.39781
3/29/2002,1.87875,2.03,4.18688,4.02,2.33,4.39781
4/1/2002,1.87875,2.03,4.18688,4.02,2.33,4.39781
4/2/2002,1.88,2.04,4.20375,4.05375,2.36,4.42375
4/3/2002,1.8725,2.02625,4.20969,4.07031,2.34,4.4125
4/4/2002,1.87,2.0125,4.21109,4.0975,2.31,4.41625
4/5/2002,1.87,2.01,4.195,4.03641,2.3,4.40328
4/8/2002,1.86,1.98625,4.18906,4.03281,2.24,4.39
4/9/2002,1.86,1.99,4.1925,4.05563,2.25,4.39828
4/10/2002,1.86,1.98,4.1675,3.96109,2.22125,4.3725
4/11/2002,1.86,1.98,4.16375,3.95625,2.24,4.38063
4/12/2002,1.86,1.98,4.15953,3.93969,2.23,4.36688
4/15/2002,1.86,1.97,4.15578,3.96719,2.20125,4.35688
4/16/2002,1.86,1.97,4.16031,3.98375,2.2,4.36375
4/17/2002,1.86,1.97,4.16453,3.96984,2.21,4.37563
4/18/2002,1.8575,1.94875,4.1675,3.99625,2.16,4.38438
4/19/2002,1.85,1.94,4.16719,4.00125,2.14875,4.3775
4/22/2002,1.85,1.94,4.16578,4.05625,2.16,4.35172
4/23/2002,1.85,1.94,4.16625,4.0475,2.15,4.35375
4/24/2002,1.85,1.94,4.1675,4.0525,2.16,4.35297
4/25/2002,1.84375,1.92875,4.16031,4.07875,2.12375,4.33172
4/26/2002,1.8425,1.92125,4.15453,4.07625,2.12375,4.30906
4/29/2002,1.84125,1.9125,4.15156,4.0475,2.0975,4.30125
4/30/2002,1.84,1.92,4.15031,4.04625,2.12,4.30938
5/1/2002,1.84,1.92,4.11813,3.93188,2.12,4.305
5/2/2002,1.84,1.92,4.1225,3.95969,2.12,4.30813
5/3/2002,1.84,1.92,4.13063,3.965,2.13,4.3275
5/6/2002,1.84,1.92,4.13063,3.965,2.13,4.3275
5/7/2002,1.84,1.9,4.1325,3.98625,2.07,4.30031
5/8/2002,1.84,1.89625,4.13375,3.995,2.06,4.30406
5/9/2002,1.84,1.915,4.14828,4.01,2.12,4.32781
5/10/2002,1.84,1.9,4.14453,4.015,2.08,4.32031
5/13/2002,1.84,1.9,4.1375,4.02625,2.06,4.31531
5/14/2002,1.84,1.9,4.135,4.00875,2.0825,4.31781
5/15/2002,1.84,1.92,4.155,4.01695,2.13375,4.37938
5/16/2002,1.84,1.91,4.15688,3.98375,2.1225,4.385
5/17/2002,1.84,1.9025,4.16375,4.0225,2.10625,4.40453
5/20/2002,1.84,1.9075,4.17,4.05375,2.12313,4.41078
5/21/2002,1.84,1.9,4.16375,3.995,2.11,4.41078
5/22/2002,1.84,1.89625,4.15203,3.97344,2.075,4.37
5/23/2002,1.84,1.9,4.1675,3.98875,2.09,4.4175
5/24/2002,1.84,1.9,4.17375,4.04375,2.11,4.41578
5/27/2002,1.84,1.9,4.1775,4.035,2.11,4.42375
5/28/2002,1.84,1.9,4.17625,4.00625,2.12063,4.43969
5/29/2002,1.84,1.89875,4.1725,4,2.0975,4.40203
5/30/2002,1.84375,1.8975,4.18219,4.04875,2.09,4.40953
5/31/2002,1.84375,1.89625,4.19063,4.075,2.08,4.42125
6/3/2002,1.84375,1.89625,4.19063,4.075,2.08,4.42125
6/4/2002,1.84375,1.89625,4.19063,4.075,2.08,4.42125
6/5/2002,1.84,1.89125,4.21125,4.0925,2.08,4.4475
6/6/2002,1.84,1.89,4.23484,4.10875,2.07,4.46234
6/7/2002,1.84,1.89,4.18531,3.95234,2.06,4.40656
6/10/2002,1.84,1.89,4.17875,3.94188,2.07,4.42
6/11/2002,1.84,1.89,4.17719,3.9425,2.05,4.425
6/12/2002,1.84,1.88688,4.17625,3.93719,2.02875,4.41828
6/13/2002,1.84,1.88688,4.18531,3.93938,2.03,4.43344
6/14/2002,1.83938,1.87938,4.18313,3.9575,1.98375,4.40656
6/17/2002,1.84,1.87875,4.18594,3.975,1.98,4.41031
6/18/2002,1.83875,1.88,4.195,4.00125,1.99,4.39375
6/19/2002,1.84,1.87438,4.19,4.0157,1.97375,4.37625
6/20/2002,1.84,1.87,4.18219,4.01195,1.97,4.36125
6/21/2002,1.84,1.87438,4.17,3.9775,1.98125,4.36
6/24/2002,1.84,1.87,4.16203,3.9775,1.97313,4.33625
6/25/2002,1.84,1.87,4.15656,3.94625,1.9725,4.34219
6/26/2002,1.83875,1.855,4.12125,3.93063,1.91375,4.2875
6/27/2002,1.83875,1.86,4.12875,3.94188,1.94875,4.31188
6/28/2002,1.83875,1.86,4.14656,3.96094,1.95625,4.32875
7/1/2002,1.83875,1.86,4.14875,3.97734,1.95,4.31313
7/2/2002,1.83875,1.86,4.14953,3.995,1.95,4.30844
7/3/2002,1.83875,1.86,4.15031,4.0075,1.94625,4.3
7/4/2002,1.84,1.86,4.15,3.99375,1.94938,4.31031
7/5/2002,1.84,1.86,4.1325,3.92063,1.96,4.30938
7/8/2002,1.84,1.86,4.135,3.955,1.95,4.30656
7/9/2002,1.84,1.86,4.12563,3.925,1.95,4.30375
7/10/2002,1.84,1.86,4.085,3.87,1.93,4.25
7/11/2002,1.83875,1.86,4.075,3.86563,1.92,4.24
7/12/2002,1.84,1.86,4.07438,3.87438,1.935,4.245
7/15/2002,1.83875,1.86,4.06813,3.93813,1.91,4.22625
7/16/2002,1.8375,1.855,4.03016,3.89906,1.89375,4.12813
7/17/2002,1.84,1.86,4.02766,3.87813,1.9175,4.145
7/18/2002,1.84,1.86,4.03031,3.88,1.92375,4.16031
7/19/2002,1.84,1.86,4.02625,3.90375,1.90875,4.12625
7/22/2002,1.83875,1.85438,4.015,3.90328,1.88625,4.1125
7/23/2002,1.83688,1.85125,4.015,3.89375,1.89,4.11938
7/24/2002,1.8175,1.82,3.99375,3.89,1.82125,4.06531
7/25/2002,1.82,1.8275,3.98625,3.89375,1.8475,4.06656
7/26/2002,1.81,1.81,3.98,3.87688,1.82,4.05625
7/29/2002,1.81,1.81,3.98875,3.91,1.83,4.0575
7/30/2002,1.81875,1.8225,4.0025,3.96219,1.86125,4.08547
7/31/2002,1.82,1.82375,4.0025,3.93344,1.87,4.075
8/1/2002,1.81,1.8125,3.9775,3.91578,1.83,4.02375
8/2/2002,1.8,1.8,3.97109,3.96109,1.81,4.00125
8/5/2002,1.78875,1.77,3.95664,3.96859,1.73625,3.95539
8/6/2002,1.78,1.7575,3.96109,3.96359,1.73125,3.96359
8/7/2002,1.78,1.76,3.95734,3.91969,1.73875,3.98
8/8/2002,1.7775,1.7425,3.95625,3.935,1.71,3.96375
8/9/2002,1.78,1.7525,3.97375,3.9825,1.74563,3.98625
8/12/2002,1.78,1.75,3.97219,3.97094,1.72,3.97344
8/13/2002,1.78,1.75,3.97375,3.97625,1.73813,3.97375
8/14/2002,1.78,1.73313,3.96844,3.96844,1.685,3.96109
8/15/2002,1.79,1.7575,3.98375,3.9725,1.73875,3.98625
8/16/2002,1.7975,1.76,3.9825,3.95969,1.74625,4.02531
8/19/2002,1.805,1.77,4,3.99375,1.76594,4.03391
8/20/2002,1.8075,1.77,4.0025,3.99875,1.76375,4.0475
8/21/2002,1.80625,1.77,4.0025,3.98875,1.76,4.04125
8/22/2002,1.81,1.78,4.00945,4.0025,1.78,4.05625
8/23/2002,1.81125,1.79625,4.0082,3.9825,1.8,4.05688
8/26/2002,1.81125,1.79625,4.0082,3.9825,1.8,4.05688
8/27/2002,1.81125,1.8,4.015,4.0075,1.8,4.0525
8/28/2002,1.82,1.82,4.01375,4.00125,1.83125,4.0475
8/29/2002,1.82,1.81375,4.00125,3.975,1.815,4.02016
8/30/2002,1.82,1.80625,4.00875,4.01125,1.795,4.02625
9/2/2002,1.82,1.80875,4.0125,4.02391,1.8,4.02
9/3/2002,1.82,1.80188,4,4,1.79,4.0025
9/4/2002,1.81,1.7825,3.98375,3.99625,1.74688,3.97234
9/5/2002,1.81,1.78,3.9825,3.9975,1.74,3.96359
9/6/2002,1.81,1.775,3.98125,3.99375,1.72,3.96359
9/9/2002,1.8125,1.80125,4,4.00375,1.79313,4.01
9/10/2002,1.82,1.81625,4.01625,4.02,1.81938,4.03016
9/11/2002,1.82,1.81938,4.015,4.015,1.82,4.03641
9/12/2002,1.82313,1.82625,4.01125,3.98875,1.82875,4.06
9/13/2002,1.82,1.82,4.00625,3.98,1.815,4.035
9/16/2002,1.82,1.82,4,3.985,1.81438,4.03625
9/17/2002,1.82438,1.83,4.00875,3.99,1.83063,4.055
9/18/2002,1.82,1.82,3.99875,3.99,1.805,4.0175
9/19/2002,1.82,1.82,3.99875,4,1.80688,4.01375
9/20/2002,1.815,1.8,3.98,3.95,1.77125,3.995
9/23/2002,1.81375,1.79625,3.97609,3.9475,1.7575,3.97625
9/24/2002,1.81063,1.79438,3.96344,3.95625,1.7525,3.96594
9/25/2002,1.81,1.79063,3.95734,3.9825,1.75063,3.95484
9/26/2002,1.81375,1.79813,3.96594,3.97859,1.75688,3.96844
9/27/2002,1.82,1.80625,3.96469,3.95125,1.75,3.96469
9/30/2002,1.81125,1.79,3.94063,3.94063,1.71,3.93688
10/1/2002,1.7975,1.76188,3.91578,3.93688,1.66,3.90328
10/2/2002,1.8,1.77,3.93,3.93594,1.68875,3.92125
10/3/2002,1.8,1.76,3.92125,3.92125,1.66,3.92125
10/4/2002,1.8,1.76,3.93,3.94594,1.67,3.925
10/7/2002,1.8,1.76,3.93,3.94094,1.68,3.92875
10/8/2002,1.8,1.76563,3.93219,3.93719,1.71,3.92969
10/9/2002,1.8,1.77,3.93594,3.94469,1.72,3.93219
10/10/2002,1.8,1.76375,3.935,3.96109,1.68875,3.93125
10/11/2002,1.8025,1.775,3.96484,3.99,1.72,3.96859
10/14/2002,1.805,1.78,3.97359,3.99875,1.75,3.98
10/15/2002,1.815,1.8025,3.9875,3.9875,1.79188,4.00875
10/16/2002,1.82125,1.8225,3.9825,3.95984,1.82375,4.02
10/17/2002,1.83,1.84,3.9975,3.975,1.84188,4.03641
10/18/2002,1.82875,1.8275,3.99563,3.97484,1.82375,4.015
10/21/2002,1.8275,1.82625,3.99563,3.9975,1.82,4.0125
10/22/2002,1.8325,1.84,4,3.9775,1.84125,4.0275
10/23/2002,1.83,1.83875,3.98375,3.97484,1.84,3.9875
10/24/2002,1.83,1.83,3.99375,3.99875,1.82188,3.99625
10/25/2002,1.82,1.82,3.99375,3.99,1.8,3.995
10/28/2002,1.8,1.7775,3.9825,3.98875,1.705,3.96563
10/29/2002,1.79,1.76,3.975,3.975,1.67,3.9625
10/30/2002,1.74,1.70688,3.96609,3.98,1.61875,3.9475
10/31/2002,1.71625,1.68625,3.95,3.94219,1.6,3.94375
11/1/2002,1.69,1.65875,3.93594,3.92344,1.57438,3.93563
11/4/2002,1.6525,1.63375,3.92594,3.9175,1.56938,3.92719
11/5/2002,1.63875,1.62,3.915,3.89703,1.55313,3.9175
11/6/2002,1.62625,1.61,3.915,3.88813,1.55313,3.92313
11/7/2002,1.38,1.395,3.84047,3.8275,1.4075,3.85375
11/8/2002,1.37875,1.395,3.96,3.96,1.4,3.965
11/11/2002,1.38,1.3975,3.97875,4.0175,1.4,3.96234
11/12/2002,1.38,1.4,3.96484,3.95234,1.4,3.96234
11/13/2002,1.38125,1.4,3.98188,3.97875,1.40063,3.98813
11/14/2002,1.38125,1.405,3.98875,3.97688,1.40938,4.01
11/15/2002,1.39,1.42031,3.98742,3.9525,1.45,4.01875
11/18/2002,1.38813,1.42,3.99875,3.99375,1.4475,4.0275
11/19/2002,1.38688,1.42,3.9875,3.94469,1.44,4.00625
11/20/2002,1.38125,1.42,3.97625,3.915,1.44,4.0025
11/21/2002,1.38,1.42375,3.9925,3.92719,1.45688,4.03141
11/22/2002,1.38,1.42625,3.99305,3.9125,1.465,4.03516
11/25/2002,1.38,1.43,3.9975,3.92625,1.48,4.03766
11/26/2002,1.38,1.4275,3.99625,3.93344,1.4675,4.03516
11/27/2002,1.38,1.42,4.0025,3.945,1.44125,4.03891
11/28/2002,1.43875,1.42563,4.03016,3.99625,1.47,4.09172
11/29/2002,1.43875,1.425,4.03141,4,1.46875,4.08547
12/2/2002,1.44,1.4225,4.04141,4.02891,1.47,4.09172
12/3/2002,1.44,1.42125,4.02516,3.9775,1.46438,4.07922
12/4/2002,1.44,1.42,4.0175,3.9825,1.45188,4.06156
12/5/2002,1.43375,1.42,4.015,3.97625,1.45,4.0475
12/6/2002,1.43125,1.42,4.0157,4.00625,1.45,4.04461
12/9/2002,1.4225,1.41125,4.01445,4.00875,1.43,4.02516
12/10/2002,1.42125,1.41,4.00695,3.99125,1.43,4.0175
12/11/2002,1.42,1.41,4,3.95375,1.43,4.025
12/12/2002,1.42,1.41,4.00125,3.96859,1.42313,4.02
12/13/2002,1.42,1.41,3.9975,3.96984,1.42,4.00695
12/16/2002,1.42,1.41,4.00945,4.0025,1.42,4.01
12/17/2002,1.42,1.41,4.01258,3.99875,1.43,4.01945
12/18/2002,1.42,1.41,4.0157,4.01875,1.42,4.02
12/19/2002,1.41875,1.4,4.0132,4.01445,1.4025,4.0157
12/20/2002,1.41938,1.4,4.01445,4.03,1.4,4.01195
12/23/2002,1.42,1.4,4.02766,4.0675,1.4,4.0225
12/24/2002,1.42,1.4,4.03266,4.07625,1.4,4.02375
12/25/2002,1.42,1.4,4.03266,4.07625,1.4,4.02375
12/26/2002,1.42,1.4,4.03266,4.07625,1.4,4.02375
12/27/2002,1.4175,1.4,4.0225,4.03875,1.3925,4.01125
12/30/2002,1.38,1.38,4.02,4.05,1.38,3.995
12/31/2002,1.38,1.38,4.0225,4.055,1.38,3.99
1/1/2003,1.38,1.38,4.0225,4.055,1.38,3.99
1/2/2003,1.38,1.38,4.01445,4.04375,1.38,3.9825
1/3/2003,1.38,1.39,4.0075,4.00375,1.40375,4
1/6/2003,1.38,1.38875,4.00125,4.0025,1.40563,3.99625
1/7/2003,1.37875,1.3875,4.0025,4.00875,1.40063,4
1/8/2003,1.37875,1.38,3.9975,3.97875,1.39,3.99
1/9/2003,1.375,1.38,3.97609,3.97484,1.39,3.96297
1/10/2003,1.3725,1.38,4.00375,4.0175,1.4,3.9825
1/13/2003,1.37,1.37563,3.99625,3.99688,1.39,3.98875
1/14/2003,1.36875,1.37313,4.00875,4.0225,1.39,3.9975
1/15/2003,1.36625,1.37,4.0125,4.02625,1.38,4.00125
1/16/2003,1.36125,1.37,3.99375,3.9475,1.38,3.99938
1/17/2003,1.36,1.36875,3.975,3.92125,1.37,3.97375
1/20/2003,1.36,1.36375,3.97375,3.92969,1.36875,3.9675
1/21/2003,1.36,1.3625,3.97375,3.925,1.36875,3.9725
1/22/2003,1.36,1.36,3.96484,3.92375,1.36,3.96234
1/23/2003,1.3525,1.3525,3.97625,3.93781,1.3525,3.975
